#                             P           Q
#                R                 7s 
   350      3.7257E-07   1.0760E-05 -1.1077E-08
   351      3.7631E-07   1.0868E-05 -1.1300E-08
   352      3.8009E-07   1.0977E-05 -1.1529E-08
   353      3.8391E-07   1.1088E-05 -1.1762E-08
   354      3.8777E-07   1.1199E-05 -1.1999E-08
   355      3.9167E-07   1.1312E-05 -1.2242E-08
   356      3.9561E-07   1.1425E-05 -1.2489E-08
   357      3.9958E-07   1.1540E-05 -1.2741E-08
   358      4.0360E-07   1.1656E-05 -1.2999E-08
   359      4.0765E-07   1.1773E-05 -1.3261E-08
   360      4.1175E-07   1.1892E-05 -1.3529E-08
   361      4.1589E-07   1.2011E-05 -1.3802E-08
   362      4.2007E-07   1.2132E-05 -1.4081E-08
   363      4.2429E-07   1.2254E-05 -1.4366E-08
   364      4.2855E-07   1.2377E-05 -1.4656E-08
   365      4.3286E-07   1.2501E-05 -1.4952E-08
   366      4.3721E-07   1.2627E-05 -1.5254E-08
   367      4.4161E-07   1.2754E-05 -1.5562E-08
   368      4.4604E-07   1.2882E-05 -1.5876E-08
   369      4.5053E-07   1.3011E-05 -1.6197E-08
   370      4.5506E-07   1.3142E-05 -1.6524E-08
   371      4.5963E-07   1.3274E-05 -1.6858E-08
   372      4.6425E-07   1.3408E-05 -1.7199E-08
   373      4.6891E-07   1.3542E-05 -1.7546E-08
   374      4.7363E-07   1.3679E-05 -1.7901E-08
   375      4.7839E-07   1.3816E-05 -1.8262E-08
   376      4.8319E-07   1.3955E-05 -1.8631E-08
   377      4.8805E-07   1.4095E-05 -1.9008E-08
   378      4.9296E-07   1.4237E-05 -1.9392E-08
   379      4.9791E-07   1.4380E-05 -1.9783E-08
   380      5.0291E-07   1.4524E-05 -2.0183E-08
   381      5.0797E-07   1.4670E-05 -2.0591E-08
   382      5.1307E-07   1.4818E-05 -2.1007E-08
   383      5.1823E-07   1.4967E-05 -2.1431E-08
   384      5.2344E-07   1.5117E-05 -2.1864E-08
   385      5.2870E-07   1.5269E-05 -2.2306E-08
   386      5.3401E-07   1.5422E-05 -2.2756E-08
   387      5.3938E-07   1.5577E-05 -2.3216E-08
   388      5.4480E-07   1.5734E-05 -2.3685E-08
   389      5.5028E-07   1.5892E-05 -2.4163E-08
   390      5.5581E-07   1.6052E-05 -2.4651E-08
   391      5.6139E-07   1.6213E-05 -2.5149E-08
   392      5.6703E-07   1.6376E-05 -2.5657E-08
   393      5.7273E-07   1.6541E-05 -2.6176E-08
   394      5.7849E-07   1.6707E-05 -2.6705E-08
   395      5.8430E-07   1.6875E-05 -2.7244E-08
   396      5.9017E-07   1.7044E-05 -2.7794E-08
   397      5.9611E-07   1.7216E-05 -2.8356E-08
   398      6.0210E-07   1.7389E-05 -2.8929E-08
   399      6.0815E-07   1.7564E-05 -2.9513E-08
   400      6.1426E-07   1.7740E-05 -3.0109E-08
   401      6.2043E-07   1.7918E-05 -3.0717E-08
   402      6.2667E-07   1.8098E-05 -3.1338E-08
   403      6.3297E-07   1.8280E-05 -3.1971E-08
   404      6.3933E-07   1.8464E-05 -3.2617E-08
   405      6.4575E-07   1.8650E-05 -3.3276E-08
   406      6.5224E-07   1.8837E-05 -3.3948E-08
   407      6.5880E-07   1.9026E-05 -3.4634E-08
   408      6.6542E-07   1.9218E-05 -3.5333E-08
   409      6.7211E-07   1.9411E-05 -3.6047E-08
   410      6.7886E-07   1.9606E-05 -3.6775E-08
   411      6.8569E-07   1.9803E-05 -3.7518E-08
   412      6.9258E-07   2.0002E-05 -3.8276E-08
   413      6.9954E-07   2.0203E-05 -3.9049E-08
   414      7.0657E-07   2.0406E-05 -3.9838E-08
   415      7.1367E-07   2.0611E-05 -4.0643E-08
   416      7.2084E-07   2.0818E-05 -4.1464E-08
   417      7.2809E-07   2.1027E-05 -4.2302E-08
   418      7.3540E-07   2.1239E-05 -4.3156E-08
   419      7.4279E-07   2.1452E-05 -4.4028E-08
   420      7.5026E-07   2.1668E-05 -4.4917E-08
   421      7.5780E-07   2.1885E-05 -4.5825E-08
   422      7.6542E-07   2.2105E-05 -4.6750E-08
   423      7.7311E-07   2.2328E-05 -4.7695E-08
   424      7.8088E-07   2.2552E-05 -4.8658E-08
   425      7.8873E-07   2.2779E-05 -4.9641E-08
   426      7.9665E-07   2.3008E-05 -5.0644E-08
   427      8.0466E-07   2.3239E-05 -5.1667E-08
   428      8.1275E-07   2.3472E-05 -5.2711E-08
   429      8.2091E-07   2.3708E-05 -5.3776E-08
   430      8.2916E-07   2.3946E-05 -5.4862E-08
   431      8.3750E-07   2.4187E-05 -5.5970E-08
   432      8.4591E-07   2.4430E-05 -5.7101E-08
   433      8.5442E-07   2.4676E-05 -5.8254E-08
   434      8.6300E-07   2.4924E-05 -5.9431E-08
   435      8.7168E-07   2.5174E-05 -6.0632E-08
   436      8.8044E-07   2.5427E-05 -6.1857E-08
   437      8.8929E-07   2.5683E-05 -6.3106E-08
   438      8.9822E-07   2.5941E-05 -6.4381E-08
   439      9.0725E-07   2.6202E-05 -6.5681E-08
   440      9.1637E-07   2.6465E-05 -6.7008E-08
   441      9.2558E-07   2.6731E-05 -6.8362E-08
   442      9.3488E-07   2.7000E-05 -6.9743E-08
   443      9.4428E-07   2.7271E-05 -7.1152E-08
   444      9.5377E-07   2.7545E-05 -7.2589E-08
   445      9.6335E-07   2.7822E-05 -7.4055E-08
   446      9.7303E-07   2.8101E-05 -7.5551E-08
   447      9.8281E-07   2.8384E-05 -7.7078E-08
   448      9.9269E-07   2.8669E-05 -7.8635E-08
   449      1.0027E-06   2.8957E-05 -8.0223E-08
   450      1.0127E-06   2.9248E-05 -8.1844E-08
   451      1.0229E-06   2.9542E-05 -8.3497E-08
   452      1.0332E-06   2.9839E-05 -8.5184E-08
   453      1.0436E-06   3.0139E-05 -8.6904E-08
   454      1.0541E-06   3.0442E-05 -8.8660E-08
   455      1.0647E-06   3.0748E-05 -9.0451E-08
   456      1.0754E-06   3.1057E-05 -9.2278E-08
   457      1.0862E-06   3.1369E-05 -9.4142E-08
   458      1.0971E-06   3.1684E-05 -9.6044E-08
   459      1.1081E-06   3.2003E-05 -9.7984E-08
   460      1.1193E-06   3.2324E-05 -9.9963E-08
   461      1.1305E-06   3.2649E-05 -1.0198E-07
   462      1.1419E-06   3.2977E-05 -1.0404E-07
   463      1.1533E-06   3.3309E-05 -1.0614E-07
   464      1.1649E-06   3.3643E-05 -1.0829E-07
   465      1.1766E-06   3.3981E-05 -1.1048E-07
   466      1.1885E-06   3.4323E-05 -1.1271E-07
   467      1.2004E-06   3.4668E-05 -1.1498E-07
   468      1.2125E-06   3.5016E-05 -1.1731E-07
   469      1.2247E-06   3.5368E-05 -1.1968E-07
   470      1.2370E-06   3.5724E-05 -1.2209E-07
   471      1.2494E-06   3.6083E-05 -1.2456E-07
   472      1.2620E-06   3.6445E-05 -1.2708E-07
   473      1.2746E-06   3.6811E-05 -1.2964E-07
   474      1.2874E-06   3.7181E-05 -1.3226E-07
   475      1.3004E-06   3.7555E-05 -1.3493E-07
   476      1.3135E-06   3.7933E-05 -1.3766E-07
   477      1.3267E-06   3.8314E-05 -1.4044E-07
   478      1.3400E-06   3.8699E-05 -1.4328E-07
   479      1.3535E-06   3.9088E-05 -1.4617E-07
   480      1.3671E-06   3.9480E-05 -1.4912E-07
   481      1.3808E-06   3.9877E-05 -1.5214E-07
   482      1.3947E-06   4.0278E-05 -1.5521E-07
   483      1.4087E-06   4.0683E-05 -1.5835E-07
   484      1.4229E-06   4.1092E-05 -1.6154E-07
   485      1.4372E-06   4.1505E-05 -1.6481E-07
   486      1.4516E-06   4.1922E-05 -1.6814E-07
   487      1.4662E-06   4.2343E-05 -1.7153E-07
   488      1.4809E-06   4.2769E-05 -1.7500E-07
   489      1.4958E-06   4.3198E-05 -1.7853E-07
   490      1.5108E-06   4.3632E-05 -1.8214E-07
   491      1.5260E-06   4.4071E-05 -1.8582E-07
   492      1.5414E-06   4.4514E-05 -1.8957E-07
   493      1.5568E-06   4.4961E-05 -1.9340E-07
   494      1.5725E-06   4.5413E-05 -1.9731E-07
   495      1.5883E-06   4.5869E-05 -2.0129E-07
   496      1.6043E-06   4.6330E-05 -2.0536E-07
   497      1.6204E-06   4.6796E-05 -2.0951E-07
   498      1.6367E-06   4.7266E-05 -2.1374E-07
